:START_ID,TYPE,:END_ID
mcro_Qwen2VL2BInstruct,mcro_hasModelArchitecture,mcro_Qwen2VL2BInstruct-ModelArchitecture
mcro_Qwen2505BInstruct,mcro_hasModelDetail,mcro_Qwen2505BInstruct-ModelDetail
mcro_Xenovabgebaseenv15,mcro_hasUseCase,mcro_Xenovabgebaseenv15-UseCaseInformationSection
mcro_microsoftPhi35visioninstruct,mcro_hasModelArchitecture,mcro_microsoftPhi35visioninstruct-ModelArchitectureInformationSection
mcro_bertsmalluncased,mcro_hasModelArchitecture,mcro_bertsmalluncased-ModelArchitecture
mcro_pyannotespeakerdiarization30,mcro_hasUseCase,mcro_pyannotespeakerdiarization30-UseCase
mcro_stablediffusionv15modelcard,mcro_hasConsideration,mcro_stablediffusionv15modelcard-Consideration
mcro_CLIPViTbigG14LAION2B-ModelDetail,mcro_hasCitation,mcro_CLIPViTbigG14LAION2B-Citation3
mcro_llama4Scout17B16EInstruct-ModelDetail,mcro_hasLicense,mcro_llama4Scout17B16EInstruct-License
mcro_visiontransformerbase-sizedmodel-hybrid,mcro_hasTrainingData,mcro_visiontransformerbase-sizedmodel-hybrid-TrainingData
mcro_sdxlvae,mcro_hasEvaluation,mcro_sdxlvae-EvaluationInformationSection
mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-ModelDetail,mcro_hasDataset,mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-Dataset
mcro_chronosboltsmall,mcro_hasLicense,mcro_chronosboltsmall-License
mcro_openvla7b,mcro_hasCitation,mcro_openvla7b-Citation
mcro_metallamaMetaLlama38B-ModelDetail,mcro_hasArchitecture,mcro_metallamaMetaLlama38B-Architecture
mcro_mxbai-rerank-xsmall-v1,mcro_hasCitation,mcro_mxbai-rerank-xsmall-v1-CitationInformationSection
mcro_jonatasgrosmanwav2vec2largexlsr53portuguese,mcro_hasModelArchitecture,mcro_jonatasgrosmanwav2vec2largexlsr53portuguese-ModelArchitectureInformationSection
mcro_llama2,mcro_hasUseCaseInformation,mcro_llama2-UseCase
mcro_sentencetransformersmultiqampnetbasedotv1,mcro_hasIntendedUseCase,mcro_sentencetransformersmultiqampnetbasedotv1-UseCaseInformationSection
mcro_blackforestlabsFLUX1Filldev,mcro_hasOutofScopeUseCase,mcro_blackforestlabsFLUX1Filldev-OutofScopeUseCase
mcro_kobert,mcro_hasReference,mcro_kobert-ReferenceInformationSection
mcro_microsoftwavlmbaseplussv,mcro_hasCitation,mcro_microsoftwavlmbaseplussv-CitationInformationSection
mcro_BAAIbgererankerlarge,mcro_hasLicense,mcro_BAAIbgererankerlarge-License
mcro_example_model,mcro_hasModelArchitecture,mcro_example_model-ModelArchitecture
mcro_RobertaLargeMnli-ModelDetail,mcro_hasModelArchitecture,mcro_RobertaLargeMnli-ModelArchitecture
mcro_Qwen257BInstruct1M,mcro_hasModelArchitecture,mcro_Qwen257BInstruct1M-ModelArchitecture
mcro_LTXVideo-ModelDetail,mcro_hasArchitecture,mcro_LTXVideo-Architecture
mcro_InternVL378B,mcro_hasLicense,mcro_InternVL378B-License
mcro_crossencodermsmarcoTinyBERTL2v2,mcro_hasQuantativeAnalysis,mcro_crossencodermsmarcoTinyBERTL2v2-QuantativeAnalysis
mcro_TRELLISImageLarge,mcro_hasCitation,mcro_TRELLISImageLarge-CitationInformationSection
mcro_sdxl10base,mcro_hasUseCase,mcro_sdxl10base-UseCase
mcro_Qwen257B,mcro_hasModelArchitecture,mcro_Qwen257B-ModelArchitecture
mcro_Auralis-ModelDetail,mcro_hasModelArchitecture,mcro_Auralis-ModelArchitecture
mcro_Qwen2505BInstruct,mcro_hasModelDetail,mcro_Qwen2505BInstruct-ModelDetailSection
mcro_HelsinkiNLPopusmtzhen,mcro_hasModelDetail,mcro_HelsinkiNLPopusmtzhen-ModelDetail
mcro_trlinternaltestingtinyLlamaForCausalLM32,mcro_hasModelDetail,mcro_trlinternaltestingtinyLlamaForCausalLM32-ModelDetail
mcro_multilinguale5large,mcro_hasCitation,mcro_multilinguale5large-Citation
mcro_deepseekaiDeepSeekR1,mcro_hasLicense,mcro_deepseekaiDeepSeekR1-License
mcro_modelid,mcro_hasUseCase,mcro_modelid-UseCase
mcro_Whispertiny,mcro_hasModelDetail,mcro_Whispertiny-ModelDetail
mcro_facebookmusicgenmedium-IntendedUseCase,mcro_hasPrimaryIntendedUseCase,mcro_facebookmusicgenmedium-PrimaryIntendedUseCase
mcro_SmolDocling256Mpreview,mcro_hasModelArchitecture,mcro_SmolDocling256Mpreview-ModelArchitectureInformationSection
mcro_TahaDouajidetrdoctabledetection,mcro_hasTrainingData,mcro_TahaDouajidetrdoctabledetection-TrainingData
mcro_metallamaLlama31,mcro_hasUseCase,mcro_metallamaLlama31-UseCase
mcro_chronosboltmini,mcro_hasCitation,mcro_chronosboltmini-Citation
mcro_jonatasgrosmanwav2vec2largexlsr53japanese,mcro_hasCitation,mcro_jonatasgrosmanwav2vec2largexlsr53japanese-Citation
mcro_deberta-v3-base-prompt-injection-v2,mcro_hasModelDetail,mcro_deberta-v3-base-prompt-injection-v2-ModelDetail
mcro_OrengutengLlama38BLexiUncensored,mcro_hasQuantativeAnalysis,mcro_OrengutengLlama38BLexiUncensored-QuantativeAnalysis
mcro_USERbgem3,mcro_hasUseCase,mcro_USERbgem3-UseCase
mcro_facebookesm2t363BUR50D,mcro_hasUseCase,mcro_facebookesm2t363BUR50D-UseCaseInformationSection
mcro_gemma2b,mcro_hasConsideration,mcro_gemma2b-Consideration
mcro_kokoro82M,mcro_hasUseCase,mcro_kokoro82M-UseCase
mcro_ModelCardReport,mcro_hasUseCase,mcro_ModelCardReport-UseCaseInformationSection
mcro_sentencetransformersparaphraseMiniLML6v2,mcro_hasUseCase,mcro_sentencetransformersparaphraseMiniLML6v2-UseCaseInformationSection
mcro_distilbertbasemultilingualcased,mcro_hasConsideration,mcro_distilbertbasemultilingualcased-Consideration
mcro_jonatasgrosmanwav2vec2largexlsr53dutch,mcro_hasDataset,mcro_jonatasgrosmanwav2vec2largexlsr53dutch-Dataset2
mcro_crossencodernlidebertav3base,mcro_hasUseCase,mcro_crossencodernlidebertav3base-UseCase
mcro_multilinguale5large,mcro_hasModelArchitecture,mcro_multilinguale5large-ModelArchitecture
mcro_Inteldptlarge,mcro_hasConsideration,mcro_Inteldptlarge-Consideration
mcro_efficientnet_b3.ra2_in1k,mcro_hasUseCase,mcro_efficientnet_b3.ra2_in1k-UseCase
mcro_USERbgem3-ModelDetail,mcro_hasArchitecture,mcro_USERbgem3-Architecture
mcro_mixedbreadaimxbaiembedlargev1,mcro_hasUseCase,mcro_mixedbreadaimxbaiembedlargev1-UseCaseInformationSection
mcro_allrobertalargev1,mcro_hasUseCase,mcro_allrobertalargev1-UseCaseInformationSection
mcro_RobertaLargeMnli,mcro_hasUseCase,mcro_RobertaLargeMnli-UseCase
mcro_NLLB200,mcro_hasCitation,mcro_NLLB200-Citation
mcro_DeBERTaDecodingenhancedBERTwithDisentangledAttention,mcro_hasUseCase,mcro_DeBERTaDecodingenhancedBERTwithDisentangledAttention-UseCase
mcro_mlxcommunitygemma312bitqat4bit-ModelDetail,mcro_hasCitation,mcro_mlxcommunitygemma312bitqat4bit-Citation
mcro_indonesianrobertabaseposptagger,mcro_hasModelDetail,mcro_indonesianrobertabaseposptagger-ModelDetail
mcro_granitetimeseriesttmr1,mcro_hasModelDetail,mcro_granitetimeseriesttmr1-ModelDetail
mcro_stablediffusioninpaintingmodelcard,mcro_hasModelArchitecture,mcro_stablediffusioninpaintingmodelcard-ModelArchitectureInformationSection
mcro_NLLB200,mcro_hasConsideration,mcro_NLLB200-Consideration
mcro_aiforeversbertlargenluru,mcro_hasModelArchitecture,mcro_aiforeversbertlargenluru-ModelArchitecture
mcro_mimi,mcro_hasConsideration,mcro_mimi-Consideration
mcro_chronosboltmini,mcro_hasDataset,mcro_chronosboltmini-Dataset
mcro_wav2vec2xlsr300mcv7turkish-ModelDetail,mcro_hasLicense,mcro_wav2vec2xlsr300mcv7turkish-License
mcro_canary1bflash,mcro_hasDataset,mcro_canary1bflash-DatasetInformationSection
mcro_vikplayoutsegmenter,mcro_hasModelArchitecture,mcro_vikplayoutsegmenter-ModelArchitecture
mcro_bertMiniatures,mcro_hasUseCase,mcro_bertMiniatures-UseCase
mcro_OrengutengLlama38BLexiUncensored,mcro_hasLicense,mcro_OrengutengLlama38BLexiUncensored-License
mcro_cointegratedruberttiny2,mcro_hasModelArchitecture,mcro_cointegratedruberttiny2-ModelArchitectureInformationSection
mcro_appleOpenELM11BInstruct,mcro_hasDataset,mcro_appleOpenELM11BInstruct-Dataset
mcro_segformerb1finetunedade20k,mcro_hasCitation,mcro_segformerb1finetunedade20k-Citation
mcro_tsmatzxlmrobertanerjapanese,mcro_hasModelArchitecture,mcro_tsmatzxlmrobertanerjapanese-ModelArchitectureInformationSection
mcro_nvidiatitanetlargeenus,mcro_hasLimitation,mcro_nvidiatitanetlargeenus-LimitationInformationSection
mcro_NLLB200,mcro_hasLicense,mcro_NLLB200-License
mcro_jinaaijinarerankerv2basemultilingual,mcro_hasModelArchitecture,mcro_jinaaijinarerankerv2basemultilingual-ModelArchitectureInformationSection
mcro_bertbasemodelcased-ModelDetail,mcro_hasCitation,mcro_bertbasemodelcased-Citation
mcro_Stablediffusionsafetychecker,mcro_hasBiasRiskLimitationConsideration,mcro_Stablediffusionsafetychecker-BiasRiskLimitationConsideration
mcro_bertbasechinese,mcro_hasModelDetail,mcro_bertbasechinese-ModelDetail
mcro_BAAIbgesmallen,mcro_hasDataset,mcro_BAAIbgesmallen-DatasetInformationSection
mcro_Xenovabgebaseenv15,mcro_hasLicense,mcro_Xenovabgebaseenv15-LicenseInformationSection
mcro_gemma2b-QuantativeAnalysis,mcro_hasEvaluationData,mcro_gemma2b-EvaluationData
mcro_lmmslabLLaVAVideo7BQwen2,mcro_hasCitation,mcro_lmmslabLLaVAVideo7BQwen2-Citation
mcro_ruri-small-v2,mcro_hasDataset,mcro_ruri-small-v2-DatasetInformationSection
mcro_QwenQwen25Coder7BInstructGPTQInt4,mcro_hasUseCase,mcro_QwenQwen25Coder7BInstructGPTQInt4-UseCase
mcro_FinBERT-ModelDetail,mcro_hasCitation,mcro_FinBERT-Citation2
mcro_bertlargemodeluncased,mcro_hasModelDetail,mcro_bertlargemodeluncased-ModelDetail
mcro_avsolatorioGISTsmallEmbeddingv0,mcro_hasCitation,mcro_avsolatorioGISTsmallEmbeddingv0-CitationInformationSection
mcro_ai4bharatindictrans2indicen1B,mcro_hasCitation,mcro_ai4bharatindictrans2indicen1B-Citation
mcro_mbartlarge50manytomanymmt,mcro_hasCitation,mcro_mbartlarge50manytomanymmt-CitationInformationSection
mcro_efficientnet_b0.ra_in1k-ModelDetail,mcro_hasCitation,mcro_efficientnet_b0.ra_in1k-Citation2
mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit-ModelDetail,mcro_hasModelArchitecture,mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit-ModelArchitecture
mcro_SmolLM2,mcro_hasLicense,mcro_SmolLM2-License
mcro_t5base,mcro_hasTrainingData,mcro_t5base-TrainingData
mcro_hubertbase,mcro_hasCitation,mcro_hubertbase-CitationInformationSection
mcro_llama2,mcro_hasModelDetail,mcro_llama2-ModelDetail
mcro_crossencodernlidebertav3base-ModelDetail,mcro_hasModelArchitecture,mcro_crossencodernlidebertav3base-ModelArchitecture
mcro_ViTSO400M14SigLIP384-ModelDetail,mcro_hasCitation,mcro_ViTSO400M14SigLIP384-Citation2
mcro_metallamaMetaLlama38B,mcro_hasTrainingData,mcro_metallamaMetaLlama38B-TrainingData
mcro_efficientnet_b0.ra_in1k,mcro_hasUseCase,mcro_efficientnet_b0.ra_in1k-UseCase
mcro_vitlargepatch14reg4dinov2lvd142m-ModelDetail,mcro_hasDataset,mcro_vitlargepatch14reg4dinov2lvd142m-Dataset
mcro_Qwen2.5-1.5B,mcro_hasCitation,mcro_Qwen2.5-1.5B-CitationInformationSection
mcro_parakeettdt06bv2,mcro_hasPerformanceMetricInformation,mcro_parakeettdt06bv2-Performance
mcro_EmergentMethodsglinermediumnewsv21,mcro_hasUseCase,mcro_EmergentMethodsglinermediumnewsv21-UseCase
mcro_phi4-ModelDetail,mcro_hasModelArchitecture,mcro_phi4-Architecture
mcro_clipvitlargepatch14-UseCase,mcro_hasPrimaryIntendedUseCase,mcro_clipvitlargepatch14-PrimaryIntendedUseCase
mcro_appleOpenELM11BInstruct,mcro_hasModelArchitecture,mcro_appleOpenELM11BInstruct-ModelArchitecture
mcro_trocrsmalliam,mcro_hasModelArchitecture,mcro_trocrsmalliam-ModelArchitecture
mcro_debertav3basetasksourcenli,mcro_hasOwner,mcro_debertav3basetasksourcenli-Owner
mcro_metaLlama31Instruct-ModelDetail,mcro_hasModelArchitecture,mcro_metaLlama31Instruct-ModelArchitecture
mcro_intfloate5mistral7binstruct,mcro_hasUseCase,mcro_intfloate5mistral7binstruct-UseCase
mcro_layoutlmbaseuncased,mcro_hasModelDetail,mcro_layoutlmbaseuncased-ModelDetail
mcro_whisperlargev3,mcro_hasUseCase,mcro_whisperlargev3-UseCase
mcro_facebookopt125m,mcro_hasModelArchitecture,mcro_facebookopt125m-Arch
mcro_gemma3-ModelDetail,mcro_hasModelArchitecture,mcro_gemma3-ModelArchitecture
mcro_FacebookAIxlmrobertalarge,mcro_hasCitation,mcro_FacebookAIxlmrobertalarge-Citation
mcro_metallamaLlama3211BVisionInstruct,mcro_hasTrainingDataInformation,mcro_metallamaLlama3211BVisionInstruct-TrainingData
mcro_owlvitbasepatch32-ModelDetail,mcro_hasModelArchitecture,mcro_owlvitbasepatch32-ModelArchitecture
mcro_wav2vec2xlsr300mhebrew,mcro_hasModelArchitecture,mcro_wav2vec2xlsr300mhebrew-ModelArchitectureInformationSection
mcro_flan-t5-large,mcro_hasTrainingData,mcro_flan-t5-large-TrainingData
mcro_mistralaiMixtral8x7BInstructv01,mcro_hasModelDetail,mcro_mistralaiMixtral8x7BInstructv01-ModelDetailSection
mcro_testModel,mcro_hasUseCase,mcro_testModel-UseCaseInformationSection
mcro_madebyollinsdxlvaefp16fix,mcro_hasModelDetail,mcro_madebyollinsdxlvaefp16fix-ModelDetail
mcro_efficientnet_b3.ra2_in1k,mcro_hasModelDetail,mcro_efficientnet_b3.ra2_in1k-ModelDetail
mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit,mcro_hasModelDetail,mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit-ModelDetail
mcro_TinyLlama11BChatv10,mcro_hasDataset,mcro_TinyLlama11BChatv10-Dataset
mcro_metallamaLlama3211BVisionInstruct,mcro_hasOutOfScopeUseCaseInformation,mcro_metallamaLlama3211BVisionInstruct-OutOfScope
mcro_wav2vec2xlsr300mcv7turkish,mcro_hasModelDetail,mcro_wav2vec2xlsr300mcv7turkish-ModelDetail
mcro_opusmtnlen,mcro_hasModelArchitecture,mcro_opusmtnlen-ModelArchitectureInformationSection
mcro_RobertaLargeMnli-ModelDetail,mcro_hasLicense,mcro_RobertaLargeMnli-License
mcro_appleOpenELM11BInstruct,mcro_hasLicense,mcro_appleOpenELM11BInstruct-License
mcro_facebookencodec24khz-ModelDetailSection,mcro_hasCitation,mcro_facebookencodec24khz-CitationInformationSection
mcro_sdxl10base-ModelDetail,mcro_hasModelArchitecture,mcro_sdxl10base-ModelArchitecture
mcro_distilwhisperdistillargev3,mcro_hasLicense,mcro_distilwhisperdistillargev3-License
mcro_FlagEmbedding,mcro_hasDataset,mcro_FlagEmbedding-Dataset
mcro_BAAIbgereRankerBase,mcro_hasDataset,mcro_BAAIbgereRankerBase-DatasetInformationSection
mcro_chronos-t5-small,mcro_hasCitation,mcro_chronos-t5-small-Citation
mcro_ChatGLM2-6B,mcro_hasUseCase,mcro_ChatGLM2-6B-UseCase
mcro_chronosboltbase,mcro_hasModelArchitecture,mcro_chronosboltbase-ModelArchitecture
mcro_whisperlargev3-ModelDetail,mcro_hasCitation,mcro_whisperlargev3-Citation
mcro_gte-large-ModelDetail,mcro_hasModelArchitecture,mcro_gte-large-ModelArchitecture
mcro_facebookmusicgenmedium-ModelDetail,mcro_hasLicense,mcro_facebookmusicgenmedium-License
mcro_chronosboltmini,mcro_hasLicense,mcro_chronosboltmini-License
mcro_MyAwesomeModel,mcro_hasUseCase,mcro_MyAwesomeModel-UseCase
mcro_sdxl10refinermodel,mcro_hasUseCase,mcro_sdxl10refinermodel-UseCase
mcro_QwenQwen2VL7BInstruct,mcro_hasUseCase,mcro_QwenQwen2VL7BInstruct-UseCase
mcro_obideidrobertai2b2,mcro_hasDataset,mcro_obideidrobertai2b2-Dataset
mcro_clip,mcro_hasModelDetail,mcro_clip-ModelDetail
mcro_fasttextlanguageidentification,mcro_hasModelDetail,mcro_fasttextlanguageidentification-ModelDetail
mcro_ModelCardReport,mcro_hasDataset,mcro_ModelCardReport-DatasetInformationSection
mcro_nomicainomicembedtextv15,mcro_hasCitation,mcro_nomicainomicembedtextv15-Citation
mcro_whisper-baseen,mcro_hasPerformanceLimitations,mcro_whisper-baseen-PerformanceLimitations
mcro_FacebookAIxlmrobertalarge,mcro_hasModelArchitecture,mcro_FacebookAIxlmrobertalarge-ModelArchitecture
mcro_sentencetransformersparaphraseMiniLML3v2,mcro_hasUseCase,mcro_sentencetransformersparaphraseMiniLML3v2-UseCase
mcro_patrickjohncyhfashionclip,mcro_hasDataset,mcro_patrickjohncyhfashionclip-Dataset
mcro_lmmslabLLaVAVideo7BQwen2,mcro_hasLicense,mcro_lmmslabLLaVAVideo7BQwen2-License
mcro_bertbasemodelcased-ModelDetail,mcro_hasLicense,mcro_bertbasemodelcased-License
mcro_xtunerllavallama38bv11transformers,mcro_hasCitation,mcro_xtunerllavallama38bv11transformers-Citation
mcro_Qwen2505BInstruct-ModelDetail,mcro_hasModelArchitecture,mcro_Qwen2505BInstruct-ModelArchitecture
mcro_llavamodelcard,mcro_hasLicense,mcro_llavamodelcard-License
mcro_whisper,mcro_hasCitation,mcro_whisper-Citation
mcro_khawhitemangaocrbase,mcro_hasModelArchitecture,mcro_khawhitemangaocrbase-ModelArchitecture
mcro_EmergentMethodsglinermediumnewsv21,mcro_hasTrainingData,mcro_EmergentMethodsglinermediumnewsv21-TrainingData
mcro_whisper,mcro_hasDataset,mcro_whisper-Dataset
mcro_jonatasgrosmanwav2vec2largexlsr53russian,mcro_hasCitation,mcro_jonatasgrosmanwav2vec2largexlsr53russian-Citation
mcro_microsoftPhi35miniinstruct,mcro_hasLicense,mcro_microsoftPhi35miniinstruct-License
mcro_Salesforceblipimagecaptioningbase,mcro_hasUseCase,mcro_Salesforceblipimagecaptioningbase-UseCase
mcro_fnetbasemodel,mcro_hasModelArchitecture,mcro_fnetbasemodel-ModelArchitecture
mcro_t5large-ModelDetail,mcro_hasModelArchitecture,mcro_t5large-ModelArchitecture
mcro_BilateralReferenceForHighResolutionDichotomousImageSegmentation,mcro_hasCitation,mcro_BilateralReferenceForHighResolutionDichotomousImageSegmentation-CitationInformationSection
mcro_XenovaallMiniLML6v2,mcro_hasModelArchitecture,mcro_XenovaallMiniLML6v2-ModelArchitectureInformationSection
mcro_gpt2medium,mcro_hasTrainingData,mcro_gpt2medium-TrainingData
mcro_segformerb5finetunedade20k,mcro_hasCitationInformationSection,mcro_segformerb5finetunedade20k-CitationInformationSection
mcro_detrresnet50-ModelDetail,mcro_hasCitation,mcro_detrresnet50-Citation
mcro_QwenQwen2515BInstruct-ModelDetail,mcro_hasModelArchitecture,mcro_QwenQwen2515BInstruct-ModelArchitecture
mcro_jonatasgrosmanwav2vec2largexlsr53dutch,mcro_hasModelArchitecture,mcro_jonatasgrosmanwav2vec2largexlsr53dutch-ModelArchitecture
mcro_nlpconnectvitgpt2imagecaptioning,mcro_hasModelDetail,mcro_nlpconnectvitgpt2imagecaptioning-ModelDetail
mcro_mimi,mcro_hasOutOfScopeUseCase,mcro_mimi-OutOfScopeUseCase
mcro_tiiuaefalconrw1b,mcro_hasModelArchitecture,mcro_tiiuaefalconrw1b-ModelArchitecture
mcro_gpt2,mcro_hasModelDetail,mcro_gpt2-ModelDetail
mcro_llama32CollectionOfMultilingualLargeLanguageModelsLlms,mcro_hasUseCase,mcro_llama32CollectionOfMultilingualLargeLanguageModelsLlms-UseCase
mcro_resnet50.a1_in1k,mcro_hasModelArchitecture,mcro_resnet50.a1_in1k-Arch
mcro_depthanythingDepthAnythingV2Smallhf,mcro_hasCitation,mcro_depthanythingDepthAnythingV2Smallhf-CitationInformationSection
mcro_gte-base,mcro_hasModelArchitecture,mcro_gte-base-ModelArchitectureInformationSection
mcro_owlvitbasepatch32-User,mcro_hasPrimaryIntendedUser,mcro_owlvitbasepatch32-PrimaryIntendedUser
mcro_llama2,mcro_hasTrainingData,mcro_llama2-TrainingData
mcro_siglipso400mpatch14384,mcro_hasTrainingData,mcro_siglipso400mpatch14384-TrainingData
mcro_mobilevitsmall,mcro_hasTrainingData,mcro_mobilevitsmall-TrainingData
mcro_t5base,mcro_hasReference,mcro_t5base-Reference
mcro_ruri-small-v2,mcro_hasModelDetail,mcro_ruri-small-v2-ModelDetailSection
mcro_CLIPViTbigG14LAION2B-ModelDetail,mcro_hasCitation,mcro_CLIPViTbigG14LAION2B-Citation2
mcro_modelcard123,mcro_hasModelArchitecture,mcro_modelcard123-ModelArchitecture
mcro_DFN5BCLIPViTH14378-ModelDetail,mcro_hasCitation,mcro_DFN5BCLIPViTH14378-Citation
mcro_QdrantallminiLML6v2withattentions,mcro_hasUseCase,mcro_QdrantallminiLML6v2withattentions-UseCaseInformationSection
mcro_facebookencodec24khz,mcro_hasDataset,mcro_facebookencodec24khz-DatasetInformationSection
mcro_DFN5BCLIPViTH14378-ModelDetail,mcro_hasDataset,mcro_DFN5BCLIPViTH14378-Dataset
mcro_xclipbasesizedmodel,mcro_hasCitation,mcro_xclipbasesizedmodel-CitationInformationSection
mcro_TaiyiCLIPRoberta102MChinese,mcro_hasUseCase,mcro_TaiyiCLIPRoberta102MChinese-UseCase
mcro_jonatasgrosmanwav2vec2largexlsr53polish,mcro_hasDataset,mcro_jonatasgrosmanwav2vec2largexlsr53polish-Dataset
mcro_wavlmlarge,mcro_hasUseCase,mcro_wavlmlarge-UseCase
mcro_distilgpt2,mcro_hasTrainingData,mcro_distilgpt2-TrainingData
mcro_microsoftphi2,mcro_hasModelDetail,mcro_microsoftphi2-ModelDetail
mcro_chronos-t5-tiny,mcro_hasLicense,mcro_chronos-t5-tiny-LicenseSection
mcro_xclipbasesizedmodel,mcro_hasQuantativeAnalysis,mcro_xclipbasesizedmodel-QuantativeAnalysisSection
mcro_facebookmmslid256,mcro_hasUseCase,mcro_facebookmmslid256-UseCase
mcro_openaiclip-UseCase,mcro_hasPrimaryIntendedUseCase,mcro_openaiclip-PrimaryIntendedUseCase
mcro_indonesianrobertabaseposptagger-ModelDetail,mcro_hasLicense,mcro_indonesianrobertabaseposptagger-License
mcro_llama2,mcro_hasUseCase,mcro_llama2-UseCase
mcro_oliverguhrfullstoppunctuationmultilanglarge,mcro_hasModelArchitecture,mcro_oliverguhrfullstoppunctuationmultilanglarge-ModelArchitecture
mcro_microsoftPhi35miniinstruct,mcro_hasModelParameter,mcro_microsoftPhi35miniinstruct-ModelParameter
mcro_Qwen3-8B,mcro_hasModelDetail,mcro_Qwen3-8B-ModelDetail
mcro_prajjwal1bertmedium,mcro_hasIntendedUseCase,mcro_prajjwal1bertmedium-UseCase
mcro_detoxify,mcro_hasDataset,mcro_detoxify-DatasetInformationSection
mcro_allMiniLML6v2,mcro_hasIntendedUseCase,mcro_allMiniLML6v2-UseCaseInformationSection
mcro_gpt2medium,mcro_hasEvaluationData,mcro_gpt2medium-EvaluationData
mcro_edgenextsmallusiin1k-ModelDetail,mcro_hasCitation,mcro_edgenextsmallusiin1k-Citation
mcro_MahmoudAshrafmms300m1130forcedaligner,mcro_hasModelArchitecture,mcro_MahmoudAshrafmms300m1130forcedaligner-ModelArchitecture
mcro_BridgeTowerbridgetowerlargeitmmlmitc,mcro_hasCitation,mcro_BridgeTowerbridgetowerlargeitmmlmitc-CitationInformationSection
mcro_debertav3basetasksourcenli,mcro_hasCitation,mcro_debertav3basetasksourcenli-Citation
mcro_sentencetransformersrobertabasenlimeantokens,mcro_hasModelArchitectureInformation,mcro_sentencetransformersrobertabasenlimeantokens-ModelArchitectureInformationSection
mcro_microsoftdebertav3large,mcro_hasCitation,mcro_microsoftdebertav3large-Citation
mcro_rubertbasecasedsentimentrusentiment,mcro_hasIntendedUseCase,mcro_rubertbasecasedsentimentrusentiment-UseCase
mcro_bigsciencebloomz560m,mcro_hasUseCase,mcro_bigsciencebloomz560m-UseCase
mcro_bertbaseNER-ModelDetail,mcro_hasLimitation,mcro_bertbaseNER-Limitation
mcro_EleutherAIpythia70mdeduped,mcro_hasModelDetail,mcro_EleutherAIpythia70mdeduped-ModelDetail
mcro_ProtGPT2,mcro_hasUseCase,mcro_ProtGPT2-UseCase
mcro_metaLlama32Collection,mcro_hasUseCase,mcro_metaLlama32Collection-UseCaseInformationSection
mcro_fnetbasemodel,mcro_hasQuantativeAnalysis,mcro_fnetbasemodel-QuantativeAnalysis
mcro_mlxcommunitygemma312bitqat4bit,mcro_hasModelDetail,mcro_mlxcommunitygemma312bitqat4bit-ModelDetail
mcro_Supabasegtesmall,mcro_hasModelArchitecture,mcro_Supabasegtesmall-ModelArchitecture
mcro_nvidiatitanetlargeenus,mcro_hasCitation,mcro_nvidiatitanetlargeenus-CitationInformationSection
mcro_bertbaseuncased,mcro_hasConsideration,mcro_bertbaseuncased-Consideration
mcro_bertlargemodeluncased-ModelDetail,mcro_hasModelArchitecture,mcro_bertlargemodeluncased-Arch
mcro_gpt2medium,mcro_hasModelDetail,mcro_gpt2medium-ModelDetail
mcro_deepseekaiDeepSeekV3,mcro_hasModelDetail,mcro_deepseekaiDeepSeekV3-ModelDetail
mcro_stabilityaisdturbo-ModelDetail,mcro_hasModelArchitecture,mcro_stabilityaisdturbo-ModelArchitecture
mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli,mcro_hasDataset,mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli-DatasetInformationSection
mcro_jonatasgrosmanwav2vec2largexlsr53hungarian,mcro_hasUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53hungarian-UseCaseInformationSection
mcro_answerdotaiModernBERTbase,mcro_hasLimitation,mcro_answerdotaiModernBERTbase-Limitation
mcro_bigvganv244khz128band512x,mcro_hasCitation,mcro_bigvganv244khz128band512x-CitationInformationSection
mcro_facebookhubertlargels960ft-ModelDetail,mcro_hasModelArchitecture,mcro_facebookhubertlargels960ft-ModelArchitecture
mcro_microsoftphi2,mcro_hasLimitationInformation,mcro_microsoftphi2-Limitation
mcro_huggingquantsMetaLlama318BInstructAWQINT4-ModelDetail,mcro_hasUseCase,mcro_huggingquantsMetaLlama318BInstructAWQINT4-UseCase
mcro_M2M100418M,mcro_hasCitation,mcro_M2M100418M-Citation
mcro_YOLOv8DetectionModel,mcro_hasUseCase,mcro_YOLOv8DetectionModel-UseCaseInformationSection
mcro_microsoftdebertav3large,mcro_hasUseCase,mcro_microsoftdebertav3large-UseCase
mcro_TaiyiCLIPRoberta102MChinese-ModelDetail,mcro_hasArchitecture,mcro_TaiyiCLIPRoberta102MChinese-Architecture
mcro_BAAIbgem3,mcro_hasLicense,mcro_BAAIbgem3-License
mcro_modelid-ModelDetail,mcro_hasCitation,mcro_modelid-Citation
mcro_mistralaiMixtral8x7BInstructv01,mcro_hasUseCase,mcro_mistralaiMixtral8x7BInstructv01-UseCaseSection
