:START_ID,TYPE,:END_ID
mcro_bertsmalluncased,mcro_hasCitation,mcro_bertsmalluncased-Citation
mcro_microsoftmdebertav3base,mcro_hasDataset,mcro_microsoftmdebertav3base-Dataset
mcro_stablediffusionv2-1,mcro_hasUseCase,mcro_stablediffusionv2-1-UseCase
mcro_MoritzLaurerDeBERTa-v3-base-mnli-fever-anli-ModelDetail,mcro_hasCitation,mcro_MoritzLaurerDeBERTa-v3-base-mnli-fever-anli-Citation
mcro_facebookmusicgenmedium-ModelDetail,mcro_hasLicense,mcro_facebookmusicgenmedium-License
mcro_FacebookAIxlmrobertabase-ModelDetail,mcro_hasCitation,mcro_FacebookAIxlmrobertabase-Citation
mcro_emimodel,mcro_hasLicense,mcro_emimodel-LicenseInformationSection
mcro_vit-age-classifier,mcro_hasModelArchitecture,mcro_vit-age-classifier-ModelArchitecture
mcro_e5largev2,mcro_hasUseCase,mcro_e5largev2-UseCaseInformationSection
mcro_segformerb1finetunedade20k,mcro_hasIntendedUseCase,mcro_segformerb1finetunedade20k-IntendedUseCase
mcro_StellaEn400Mv5,mcro_hasCitation,mcro_StellaEn400Mv5-CitationInformationSection
mcro_MyAwesomeModel,mcro_hasUseCase,mcro_MyAwesomeModel-UseCase
mcro_distilbertbasemultilingualcased-ModelDetail,mcro_hasModelArchitecture,mcro_distilbertbasemultilingualcased-ModelArchitecture
mcro_metaLlama3,mcro_hasUseCase,mcro_metaLlama3-UseCase
mcro_pyannotesegmentation30-ModelDetail,mcro_hasIntendedUseCase,mcro_pyannotesegmentation30-UseCase
mcro_BEiTbasesizedmodelfinetunedonImageNet22k-ModelDetailSection,mcro_hasCitation,mcro_BEiTbasesizedmodelfinetunedonImageNet22k-CitationInformationSection1
mcro_sdxlvae,mcro_hasEvaluation,mcro_sdxlvae-EvaluationInformationSection
mcro_bertbasechinese,mcro_hasUseCase,mcro_bertbasechinese-UseCase
mcro_googlegemma31bit,mcro_hasDataset,mcro_googlegemma31bit-Dataset
mcro_segformerb5finetunedade20k,mcro_hasModelArchitectureInformationSection,mcro_segformerb5finetunedade20k-ModelArchitectureInformationSection
mcro_kluerobertabase,mcro_hasCitation,mcro_kluerobertabase-CitationInformationSection
mcro_whisper,mcro_hasCitation,mcro_whisper-Citation
mcro_mistralaiMistral7Bv01,mcro_hasConsideration,mcro_mistralaiMistral7Bv01-Consideration
mcro_granitetimeseriesttmr2model,mcro_hasTrainingDataInformation,mcro_granitetimeseriesttmr2model-TrainingDataInformation
mcro_testModel,mcro_hasCitation,mcro_testModel-CitationInformationSection
mcro_Qwen1505BChat,mcro_hasModelDetail,mcro_Qwen1505BChat-ModelDetail
mcro_MaziyarPanahigemma31bitGGUF,mcro_hasCitation,mcro_MaziyarPanahigemma31bitGGUF-CitationInformationSection
mcro_microsoftwavlmbaseplussv,mcro_hasDataset,mcro_microsoftwavlmbaseplussv-DatasetInformationSection
mcro_trocrsmalliam,mcro_hasIntendedUseCase,mcro_trocrsmalliam-UseCase
mcro_TaiyiCLIPRoberta102MChinese,mcro_hasDataset,mcro_TaiyiCLIPRoberta102MChinese-Dataset
mcro_googlest5v11,mcro_hasCitation,mcro_googlest5v11-Citation
mcro_Qwen253BInstruct,mcro_hasUseCase,mcro_Qwen253BInstruct-UseCase
mcro_FinBERT-ModelDetail,mcro_hasCitation,mcro_FinBERT-Citation3
mcro_appleOpenELM11BInstruct,mcro_hasLicense,mcro_appleOpenELM11BInstruct-License
mcro_bertlargemodeluncased,mcro_hasUseCase,mcro_bertlargemodeluncased-UseCase
mcro_googleflant5small,mcro_hasModelDetail,mcro_googleflant5small-ModelDetail
mcro_legalbertTheMuppetsStraightOutOfLawSchool,mcro_hasUseCase,mcro_legalbertTheMuppetsStraightOutOfLawSchool-UseCaseInformationSection
mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli,mcro_hasUseCase,mcro_jbetkerwav2vec2largerobustftlibrittsvoxpopuli-UseCaseInformationSection
mcro_facebookwav2vec2base960h-ModelDetail,mcro_hasModelArchitecture,mcro_facebookwav2vec2base960h-ModelArchitecture
mcro_segformerb0finetunedade20k,mcro_hasCitation,mcro_segformerb0finetunedade20k-Citation
mcro_flan-t5-large,mcro_hasEvaluationData,mcro_flan-t5-large-EvaluationData
mcro_BAAIbgesmallen,mcro_hasDataset,mcro_BAAIbgesmallen-DatasetInformationSection
mcro_all-distilroberta-v1,mcro_hasTrainingData,mcro_all-distilroberta-v1-TrainingDataInformationSection
mcro_wavlmbaseplus,mcro_hasModelArchitecture,mcro_wavlmbaseplus-ModelArchitecture
mcro_XenovaallMiniLML6v2,mcro_hasModelArchitecture,mcro_XenovaallMiniLML6v2-ModelArchitectureInformationSection
mcro_TaiyiCLIPRoberta102MChinese,mcro_hasUseCase,mcro_TaiyiCLIPRoberta102MChinese-UseCase
mcro_ProtGPT2,mcro_hasUseCase,mcro_ProtGPT2-UseCase
mcro_huggingquantsMetaLlama318BInstructAWQINT4-ModelDetail,mcro_hasLicense,mcro_huggingquantsMetaLlama318BInstructAWQINT4-License
mcro_metallamaLlama323BInstruct,mcro_hasModelDetail,mcro_metallamaLlama323BInstruct-ModelDetail
mcro_microsoftphi2,mcro_hasTrainingDataInformation,mcro_microsoftphi2-Training
mcro_germansentimentbert,mcro_hasCitation,mcro_germansentimentbert-Citation
mcro_rinnajapanesecloobvitb16,mcro_hasCitation,mcro_rinnajapanesecloobvitb16-Citation1
mcro_owlv2-ModelDetail,mcro_hasCitation,mcro_owlv2-Citation
mcro_mobilenetv3small100lambin1k,mcro_hasUseCase,mcro_mobilenetv3small100lambin1k-UseCase2
mcro_clipvitlargepatch14-Consideration,mcro_hasEthicalConsideration,mcro_clipvitlargepatch14-EthicalConsideration
mcro_QwenQwen25VL3BInstruct,mcro_hasCitation,mcro_QwenQwen25VL3BInstruct-Citation3
mcro_NLLB200,mcro_hasIntendedUseCase,mcro_NLLB200-IntendedUse
mcro_QwenQwen2505BInstruct-ModelDetail,mcro_hasLicense,mcro_QwenQwen2505BInstruct-LicenseInformationSection
mcro_rorshark-vit-base-ModelDetail,mcro_hasModelArchitecture,mcro_rorshark-vit-base-ModelArchitecture
mcro_stablediffusionv2-1-ModelDetail,mcro_hasCitation,mcro_stablediffusionv2-1-Citation
mcro_pyannotewespeakervoxcelebresnet34LM,mcro_hasCitation,mcro_pyannotewespeakervoxcelebresnet34LM-Citation
mcro_Xlmrobertalargenerspanish-ModelDetail,mcro_hasModelArchitecture,mcro_Xlmrobertalargenerspanish-ModelArchitecture
mcro_openaiclip,mcro_hasUseCase,mcro_openaiclip-UseCase
mcro_testmodel,mcro_hasDataset,mcro_testmodel-DatasetInformationSection
mcro_efficientnet_b3.ra2_in1k,mcro_hasUseCase,mcro_efficientnet_b3.ra2_in1k-UseCase
mcro_jonatasgrosmanwav2vec2xlsr1bportuguese,mcro_hasModelArchitecture,mcro_jonatasgrosmanwav2vec2xlsr1bportuguese-ModelArchitecture
mcro_FlagEmbedding,mcro_hasCitation,mcro_FlagEmbedding-Citation
mcro_indobenchmarkindobertbasep1,mcro_hasCitation,mcro_indobenchmarkindobertbasep1-Citation
mcro_spa-eng,mcro_hasDataset,mcro_spa-eng-DatasetInformationSection
mcro_crossencodernlidebertav3base,mcro_hasQuantativeAnalysis,mcro_crossencodernlidebertav3base-QuantativeAnalysis
mcro_Qwen257BInstruct1M,mcro_hasUseCase,mcro_Qwen257BInstruct1M-UseCase
mcro_petalsteamStableBeluga2,mcro_hasCitation,mcro_petalsteamStableBeluga2-Citation2
mcro_ibmresearchMoLFormerXLboth10pct-ModelDetail,mcro_hasModelArchitecture,mcro_ibmresearchMoLFormerXLboth10pct-ModelArchitecture
mcro_jonatasgrosmanwav2vec2largexlsr53dutch,mcro_hasUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53dutch-UseCase
mcro_ibmresearchMoLFormerXLboth10pct-ModelDetail,mcro_hasDataset,mcro_ibmresearchMoLFormerXLboth10pct-Dataset
mcro_vitmatte-model-ModelDetail,mcro_hasCitation,mcro_vitmatte-model-CitationInformationSection
mcro_chronosboltmini,mcro_hasLicense,mcro_chronosboltmini-License
mcro_whisperlargev3,mcro_hasTrainingData,mcro_whisperlargev3-TrainingData
mcro_QwenQwen2515BInstruct,mcro_hasModelDetail,mcro_QwenQwen2515BInstruct-ModelDetail
mcro_TheBlokeMistral7BInstructv01GGUF,mcro_hasModelArchitecture,mcro_TheBlokeMistral7BInstructv01GGUF-ModelArchitecture
mcro_BAAIbgereRankerBase,mcro_hasUseCase,mcro_BAAIbgereRankerBase-UseCaseInformationSection
mcro_EleutherAIpythia70mdeduped,mcro_hasCitation,mcro_EleutherAIpythia70mdeduped-Citation
mcro_metaLlama31Instruct,mcro_hasModelDetail,mcro_metaLlama31Instruct-ModelDetail
mcro_SmolLM2,mcro_hasLicense,mcro_SmolLM2-License
mcro_sentencetransformersbertbasenlimeantokens,mcro_hasModelArchitecture,mcro_sentencetransformersbertbasenlimeantokens-ModelArchitecture
mcro_prajjwal1berttiny,mcro_hasModelArchitecture,mcro_prajjwal1berttiny-ModelArchitecture
mcro_microsoftPhi35visioninstruct,mcro_hasLicense,mcro_microsoftPhi35visioninstruct-LicenseInformationSection
mcro_e5largev2,mcro_hasModelArchitecture,mcro_e5largev2-ModelArchitectureInformationSection
mcro_OrengutengLlama38BLexiUncensored,mcro_hasLicense,mcro_OrengutengLlama38BLexiUncensored-License
mcro_sentencetransformersLaBSE,mcro_hasUseCase,mcro_sentencetransformersLaBSE-UseCase
mcro_rubertbasecasedsentimentrusentiment,mcro_hasIntendedUseCase,mcro_rubertbasecasedsentimentrusentiment-UseCase
mcro_czechwav2vec2xlsr300mcs250-ModelDetailSection,mcro_hasModelArchitecture,mcro_czechwav2vec2xlsr300mcs250-ModelArchitectureInformationSection
mcro_GIT,mcro_hasModelDetail,mcro_GIT-ModelDetail
mcro_intfloatmultilinguale5base,mcro_hasModelArchitecture,mcro_intfloatmultilinguale5base-ModelArchitectureInformationSection
mcro_sentencetransformersparaphrasemultilingualmpnetbasev2,mcro_hasUseCase,mcro_sentencetransformersparaphrasemultilingualmpnetbasev2-UseCaseInformationSection
mcro_Qwen2.5-VL-32B-Instruct-ModelDetail,mcro_hasModelArchitecture,mcro_Qwen2.5-VL-32B-Instruct-ModelArchitecture
mcro_SmolLM2,mcro_hasTrainingData,mcro_SmolLM2-Training
mcro_ibmgranitegranite318binstruct,mcro_hasUseCase,mcro_ibmgranitegranite318binstruct-UseCase
mcro_visiontransformerbasesizedmodel,mcro_hasCitation,mcro_visiontransformerbasesizedmodel-CitationInformationSection
mcro_xlmrobertabaselanguagedetection-ModelDetail,mcro_hasCitation,mcro_xlmrobertabaselanguagedetection-Citation
mcro_microsoftphi2,mcro_hasLimitationInformation,mcro_microsoftphi2-Limitation
mcro_wavlmlarge,mcro_hasModelDetail,mcro_wavlmlarge-ModelDetail
mcro_chronosboltbase,mcro_hasLicense,mcro_chronosboltbase-License
mcro_metallamaMetaLlama38B,mcro_hasBenchmark,mcro_metallamaMetaLlama38B-Benchmark
mcro_mobilevitsmall,mcro_hasCitation,mcro_mobilevitsmall-Citation
mcro_crossencodermsmarcoMiniLML4v2,mcro_hasUseCase,mcro_crossencodermsmarcoMiniLML4v2-UseCaseInformationSection
mcro_chronosboltsmall,mcro_hasLicense,mcro_chronosboltsmall-License
mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-ModelDetail,mcro_hasDataset,mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-PretrainDataset
mcro_vitbasepatch32clip448laion2bftin12kin1k-ModelDetail,mcro_hasDataset,mcro_vitbasepatch32clip448laion2bftin12kin1k-Dataset
mcro_appleOpenELM11BInstruct,mcro_hasCitation,mcro_appleOpenELM11BInstruct-Citation
mcro_NusaBertnerv13-ModelDetail,mcro_hasIntendedUseCase,mcro_NusaBertnerv13-IntendedUseCase
mcro_BAAIbgererankerv2m3,mcro_hasModelArchitecture,mcro_BAAIbgererankerv2m3-ModelArchitectureInformationSection
mcro_JackFramllama68m,mcro_hasModelDetail,mcro_JackFramllama68m-ModelDetail
mcro_bertbaseuncased,mcro_hasTrainingData,mcro_bertbaseuncased-TrainingData
mcro_mlxcommunitygemma312bitqat4bit-ModelDetail,mcro_hasModelArchitecture,mcro_mlxcommunitygemma312bitqat4bit-ModelArchitecture
mcro_AlibabaNLPgtebaseenv15,mcro_hasConsideration,mcro_AlibabaNLPgtebaseenv15-Consideration
mcro_bertmultilingualbasemodeluncased-ModelDetail,mcro_hasCitation,mcro_bertmultilingualbasemodeluncased-Citation
mcro_nguyenvulebinhwav2vec2basevi,mcro_hasUseCase,mcro_nguyenvulebinhwav2vec2basevi-UseCaseInformationSection
mcro_InternVL22B,mcro_hasCitation,mcro_InternVL22B-Citation
mcro_stabilityaistablediffusion35medium-Consideration,mcro_hasLimitation,mcro_stabilityaistablediffusion35medium-Limitation
mcro_bert-base-uncased,mcro_hasUseCase,mcro_bert-base-uncased-UseCase
mcro_Salesforceblip2opt27b,mcro_hasConsideration,mcro_Salesforceblip2opt27b-Consideration
mcro_TahaDouajidetrdoctabledetection,mcro_hasUseCase,mcro_TahaDouajidetrdoctabledetection-UseCase
mcro_mobilenetv3small100lambin1k,mcro_hasUseCase,mcro_mobilenetv3small100lambin1k-UseCase
mcro_multiqaminiLML6cosv1,mcro_hasTrainingData,mcro_multiqaminiLML6cosv1-TrainingDataInformationSection
mcro_englishnerinflairfastmodel,mcro_hasUseCase,mcro_englishnerinflairfastmodel-UseCase
mcro_gpt2,mcro_hasEvaluationResults,mcro_gpt2-EvaluationResults
mcro_IDEAResearchgroundingdinotiny,mcro_hasCitation,mcro_IDEAResearchgroundingdinotiny-Citation
mcro_twitterrobertabasesentiment,mcro_hasCitation,mcro_twitterrobertabasesentiment-Citation
mcro_distilbertbasemultilingualcased,mcro_hasUseCase,mcro_distilbertbasemultilingualcased-UseCase
mcro_debertav3basetasksourcenli,mcro_hasCitation,mcro_debertav3basetasksourcenli-Citation
mcro_microsoftmdebertav3base,mcro_hasUseCase,mcro_microsoftmdebertav3base-UseCase
mcro_openaiclip-UseCase,mcro_hasOutOfScopeUseCase,mcro_openaiclip-OutOfScopeUseCase
mcro_Stablediffusionsafetychecker,mcro_hasModelDetail,mcro_Stablediffusionsafetychecker-ModelDetail
mcro_vitlargepatch14reg4dinov2lvd142m,mcro_hasUseCase,mcro_vitlargepatch14reg4dinov2lvd142m-UseCase
mcro_CLIPViTH14LAION2B,mcro_hasCitation,mcro_CLIPViTH14LAION2B-Citation
mcro_allmpnetbasev2,mcro_hasModelArchitecture,mcro_allmpnetbasev2-ModelArchitectureInformationSection
mcro_allrobertalargev1,mcro_hasTrainingData,mcro_allrobertalargev1-TrainingDataInformationSection
mcro_deepseekaiDeepSeekR1,mcro_hasModelArchitecture,mcro_deepseekaiDeepSeekR1-ModelArchitectureInformationSection
mcro_stabilityaistablediffusion35medium,mcro_hasOutofScopeUseCase,mcro_stabilityaistablediffusion35medium-OutofScopeUseCase
mcro_crossencodermsmarcoTinyBERTL2v2,mcro_hasUseCase,mcro_crossencodermsmarcoTinyBERTL2v2-UseCase
mcro_gemma2b,mcro_hasModelParameter,mcro_gemma2b-ModelParameter
mcro_twitterxlmrobertabasesentiment-ModelDetailSection,mcro_hasLicense,mcro_twitterxlmrobertabasesentiment-LicenseInformationSection
mcro_microsoftPhi35miniinstruct-ModelParameter,mcro_hasDataset,mcro_microsoftPhi35miniinstruct-Dataset
mcro_segformerb2finetunedforclothessegmentation,mcro_hasModelArchitecture,mcro_segformerb2finetunedforclothessegmentation-ModelArchitectureInformationSection
mcro_AudioSpectrogramTransformerfinetunedonAudioSet,mcro_hasModelArchitecture,mcro_AudioSpectrogramTransformerfinetunedonAudioSet-ModelArchitecture
mcro_SmolLM2,mcro_hasCitation,mcro_SmolLM2-Citation
mcro_Qwen317B-ModelDetail,mcro_hasModelArchitecture,mcro_Qwen317B-ModelArchitecture
mcro_NLLB200,mcro_hasArchitecture,mcro_NLLB200-Arch
mcro_facebookmusicgenmedium-ModelDetail,mcro_hasModelArchitecture,mcro_facebookmusicgenmedium-ModelArchitecture
mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B,mcro_hasConsideration,mcro_naverhyperclovaxHyperCLOVAXSEEDVisionInstruct3B-Consideration
mcro_distilbertbasemodeluncased,mcro_hasIntendedUseCase,mcro_distilbertbasemodeluncased-IntendedUseCase
mcro_stablediffusionv15modelcard-Consideration,mcro_hasTrainingData,mcro_stablediffusionv15modelcard-TrainingData
mcro_TaiyiCLIPRoberta102MChinese-ModelDetail,mcro_hasArchitecture,mcro_TaiyiCLIPRoberta102MChinese-Architecture
mcro_bertbaseuncased-ModelDetail,mcro_hasCitation,mcro_bertbaseuncased-Citation
mcro_jonatasgrosmanwav2vec2largexlsr53hungarian,mcro_hasModelArchitecture,mcro_jonatasgrosmanwav2vec2largexlsr53hungarian-ModelArchitectureInformationSection
mcro_crossencodermsmarcoMiniLML6v2,mcro_hasDataset,mcro_crossencodermsmarcoMiniLML6v2-Dataset
mcro_distilwhisperdistillargev3,mcro_hasDataset,mcro_distilwhisperdistillargev3-Dataset
mcro_openaiclip,mcro_hasConsideration,mcro_openaiclip-Consideration
mcro_chronosboltsmall,mcro_hasCitation,mcro_chronosboltsmall-Citation
mcro_sdxl10refinermodel-ModelDetail,mcro_hasLicense,mcro_sdxl10refinermodel-License
mcro_stablediffusionv15modelcard-Consideration,mcro_hasLimitation,mcro_stablediffusionv15modelcard-Limitation
mcro_Salesforceblip2opt27b,mcro_hasModelDetail,mcro_Salesforceblip2opt27b-ModelDetail
mcro_Dreamshaper8inpainting-ModelDetail,mcro_hasModelArchitecture,mcro_Dreamshaper8inpainting-ModelArchitecture
mcro_cointegratedruberttiny2,mcro_hasUseCase,mcro_cointegratedruberttiny2-UseCaseInformationSection
mcro_petalsteamStableBeluga2,mcro_hasModelParameter,mcro_petalsteamStableBeluga2-ModelParameter
mcro_edgenextsmallusiin1k,mcro_hasModelDetail,mcro_edgenextsmallusiin1k-ModelDetail
mcro_xclipbasesizedmodel,mcro_hasCitation,mcro_xclipbasesizedmodel-CitationInformationSection
mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-ModelDetail,mcro_hasDataset,mcro_vit_base_patch16_224.augreg2_in21k_ft_in1k-Dataset
mcro_deepseekaiDeepSeekR1,mcro_hasLicense,mcro_deepseekaiDeepSeekR1-LicenseInformationSection
mcro_conjunctsditre15,mcro_hasUseCase,mcro_conjunctsditre15-UseCase
mcro_BRIA_Background_Removal_v14,mcro_hasModelArchitecture,mcro_BRIA_Background_Removal_v14-Architecture
mcro_BAAIbgesmallen,mcro_hasCitation,mcro_BAAIbgesmallen-CitationInformationSection
mcro_llama4Scout17B16EInstruct,mcro_hasIntendedUseCase,mcro_llama4Scout17B16EInstruct-IntendedUseCase
mcro_NusaBertnerv13-ModelDetail,mcro_hasModelArchitectureInformation,mcro_NusaBertnerv13-ModelArchitectureInformation
mcro_llavahfllavaonevisionqwen205bovhf-ModelDetail,mcro_hasArchitecture,mcro_llavahfllavaonevisionqwen205bovhf-Architecture
mcro_StanfordAIMIstanforddeidentifierbase,mcro_hasCitation,mcro_StanfordAIMIstanforddeidentifierbase-Citation
mcro_Qwen2515BInstruct,mcro_hasModelArchitecture,mcro_Qwen2515BInstruct-ModelArchitectureInformationSection
mcro_petalsteamStableBeluga2,mcro_hasConsideration,mcro_petalsteamStableBeluga2-Consideration
mcro_resnet50v1.5,mcro_hasUseCase,mcro_resnet50v1.5-UseCase
mcro_Qwen3-4B-ModelDetail,mcro_hasUseCase,mcro_Qwen3-4B-UseCase
mcro_resnet50.a1_in1k,mcro_hasModelDetail,mcro_resnet50.a1_in1k-ModelDetail
mcro_gemma2b,mcro_hasConsideration,mcro_gemma2b-Consideration
mcro_xlmrobertabaselanguagedetection,mcro_hasIntendedUseCase,mcro_xlmrobertabaselanguagedetection-IntendedUseCase
mcro_Qwen2514BInstruct,mcro_hasCitation,mcro_Qwen2514BInstruct-Citation
mcro_scb10xtyphoon21gemma312b-ModelDetail,mcro_hasModelArchitecture,mcro_scb10xtyphoon21gemma312b-ModelArchitecture
mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm-ModelDetail,mcro_hasLicense,mcro_metaLlama31CollectionOfMultilingualLargeLanguageModelsLlm-License
mcro_T5basesummarizationclaimextractor,mcro_hasModelArchitecture,mcro_T5basesummarizationclaimextractor-ModelArchitecture
mcro_ProtGPT2-ModelDetail,mcro_hasDataset,mcro_ProtGPT2-Dataset
mcro_vocos,mcro_hasLicense,mcro_vocos-LicenseInformationSection
mcro_gemma3,mcro_hasDataset,mcro_gemma3-Dataset
mcro_conjunctsditre15,mcro_hasTechnicalSpecification,mcro_conjunctsditre15-TechnicalSpecification
mcro_sentencetransformersstsbxlmrmultilingual,mcro_hasCitation,mcro_sentencetransformersstsbxlmrmultilingual-CitationInformationSection
mcro_sentencetransformersstsbxlmrmultilingual,mcro_hasUseCase,mcro_sentencetransformersstsbxlmrmultilingual-UseCaseInformationSection
mcro_mistralaiMistral7BInstructv03,mcro_hasModelDetail,mcro_mistralaiMistral7BInstructv03-ModelDetail
mcro_SWividF5TTS,mcro_hasCitation,mcro_SWividF5TTS-Citation
mcro_crossencodernlidebertav3base-QuantativeAnalysis,mcro_hasPerformanceMetric,mcro_crossencodernlidebertav3base-PerformanceMetric1
mcro_twitterxlmrobertabasesentiment,mcro_hasUseCase,mcro_twitterxlmrobertabasesentiment-UseCaseInformationSection
mcro_deepseekaiDeepSeekR10528,mcro_hasCitation,mcro_deepseekaiDeepSeekR10528-Citation
mcro_distilwhisperdistillargev3,mcro_hasLicense,mcro_distilwhisperdistillargev3-License
mcro_llama2,mcro_hasModelArchitecture,mcro_llama2-ModelArchitecture
mcro_gtelargeenv15,mcro_hasCitation,mcro_gtelargeenv15-Citation
mcro_Inteldptlarge,mcro_hasEthicalConsideration,mcro_Inteldptlarge-EthicalConsideration
mcro_facebookwav2vec2base960h,mcro_hasModelDetail,mcro_facebookwav2vec2base960h-ModelDetail
mcro_trpakovvitfaceexpression,mcro_hasModelArchitecture,mcro_trpakovvitfaceexpression-ModelArchitecture
mcro_albertbasev2,mcro_hasIntendedUseCase,mcro_albertbasev2-IntendedUseCase
mcro_bertbaseNER,mcro_hasEvalResults,mcro_bertbaseNER-EvalResults
mcro_faceparsing,mcro_hasModelDetail,mcro_faceparsing-ModelDetail
mcro_mixedbreadaimxbaiembedlargev1,mcro_hasUseCase,mcro_mixedbreadaimxbaiembedlargev1-UseCaseInformationSection
mcro_T5basesummarizationclaimextractor,mcro_hasModelDetail,mcro_T5basesummarizationclaimextractor-ModelDetail
mcro_granitetimeseriesttmr2model,mcro_hasUseCaseInformation,mcro_granitetimeseriesttmr2model-UseCaseInformation
mcro_rinnajapanesecloobvitb16,mcro_hasLicense,mcro_rinnajapanesecloobvitb16-License
mcro_DFN5BCLIPViTH14378,mcro_hasModelDetail,mcro_DFN5BCLIPViTH14378-ModelDetail
mcro_ko-sroberta-multitask,mcro_hasCitation,mcro_ko-sroberta-multitask-Citation
mcro_Qwen2505BInstruct,mcro_hasModelDetail,mcro_Qwen2505BInstruct-ModelDetail
mcro_flairnerenglishlarge,mcro_hasPerformanceMetric,mcro_flairnerenglishlarge-PerformanceMetric
mcro_nvidiatitanetlargeenus,mcro_hasModelArchitecture,mcro_nvidiatitanetlargeenus-ModelArchitectureInformationSection
mcro_DeBERTaDecodingenhancedBERTwithDisentangledAttention,mcro_hasModelArchitecture,mcro_DeBERTaDecodingenhancedBERTwithDisentangledAttention-ModelArchitecture
mcro_visiontransformerbasesizedmodel,mcro_hasTrainingData,mcro_visiontransformerbasesizedmodel-TrainingDataInformationSection
mcro_all-distilroberta-v1,mcro_hasIntendedUseCase,mcro_all-distilroberta-v1-UseCaseInformationSection
mcro_FacebookAIxlmrobertabase,mcro_hasUseCase,mcro_FacebookAIxlmrobertabase-UseCase
mcro_gpt2medium-ModelDetail,mcro_hasLicense,mcro_gpt2medium-License
mcro_sentencetransformersmultiqampnetbasedotv1-ModelDetailSection,mcro_hasModelArchitecture,mcro_sentencetransformersmultiqampnetbasedotv1-ModelArchitectureInformationSection
mcro_vocos,mcro_hasCitation,mcro_vocos-CitationInformationSection
mcro_Protbertmodel,mcro_hasUseCase,mcro_Protbertmodel-UseCaseInformationSection
mcro_jonatasgrosmanwav2vec2largexlsr53chinesezhcn,mcro_hasUseCase,mcro_jonatasgrosmanwav2vec2largexlsr53chinesezhcn-UseCase
mcro_gte-large,mcro_hasUseCase,mcro_gte-large-UseCase
mcro_Qwen2VL2BInstruct,mcro_hasLimitation,mcro_Qwen2VL2BInstruct-Limitation
mcro_facebookdinov2large,mcro_hasModelDetail,mcro_facebookdinov2large-ModelDetail
mcro_sentencetransformersparaphraseMiniLML6v2,mcro_hasModelArchitecture,mcro_sentencetransformersparaphraseMiniLML6v2-ModelArchitectureInformationSection
mcro_llamaGuard38B,mcro_hasUseCase,mcro_llamaGuard38B-UseCase
mcro_llavamodelcard,mcro_hasLicense,mcro_llavamodelcard-License
mcro_googleelectrabasediscriminator,mcro_hasModelArchitecture,mcro_googleelectrabasediscriminator-ModelArchitecture
mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit-ModelDetail,mcro_hasModelArchitecture,mcro_lmstudiocommunityDeepSeekR10528Qwen38BMLX8bit-ModelArchitecture
mcro_Auralis,mcro_hasModelDetail,mcro_Auralis-ModelDetail
mcro_distilbertbasemultilingualcased,mcro_hasTrainingParameter,mcro_distilbertbasemultilingualcased-TrainingParameter
mcro_wavlmlarge,mcro_hasDataset,mcro_wavlmlarge-Dataset
mcro_codebertbase,mcro_hasModelArchitecture,mcro_codebertbase-ModelArchitecture
mcro_Qwen257B,mcro_hasIntendedUseCase,mcro_Qwen257B-IntendedUseCase
mcro_byt5small,mcro_hasModelDetail,mcro_byt5small-ModelDetail
mcro_rorshark-vit-base,mcro_hasUseCase,mcro_rorshark-vit-base-UseCase
mcro_rubertbasecasedsentimentrusentiment,mcro_hasCitation,mcro_rubertbasecasedsentimentrusentiment-Citation
mcro_TinyLlama11BChatv10,mcro_hasModelDetail,mcro_TinyLlama11BChatv10-ModelDetail
mcro_microsoftwavlmbaseplussv,mcro_hasLicense,mcro_microsoftwavlmbaseplussv-LicenseInformationSection
mcro_petalsteamStableBeluga2,mcro_hasCitation,mcro_petalsteamStableBeluga2-Citation
mcro_obideidrobertai2b2,mcro_hasModelParameter,mcro_obideidrobertai2b2-ModelParameter
mcro_tabletransformerfinetunedfortablestructurerecognition,mcro_hasModelArchitecture,mcro_tabletransformerfinetunedfortablestructurerecognition-ModelArchitecture
mcro_facebookencodec24khz-ModelDetailSection,mcro_hasCitation,mcro_facebookencodec24khz-CitationInformationSection
mcro_metallamaLlama3370BInstruct-UseCase,mcro_hasOutOfScopeUseCase,mcro_metallamaLlama3370BInstruct-OutOfScopeUseCase
mcro_gtelargeenv15,mcro_hasModelArchitecture,mcro_gtelargeenv15-ModelArchitecture
mcro_detoxify,mcro_hasLicense,mcro_detoxify-LicenseInformationSection
mcro_speechbrainemotionrecognitionwav2vec2IEMOCAP,mcro_hasIntendedUseCase,mcro_speechbrainemotionrecognitionwav2vec2IEMOCAP-UseCaseInformationSection
mcro_NLLB200,mcro_hasConsideration,mcro_NLLB200-Consideration
mcro_t53b,mcro_hasUseCase,mcro_t53b-UseCase
mcro_flan-t5-base,mcro_hasCitation,mcro_flan-t5-base-Citation
mcro_efficientnet_b3.ra2_in1k,mcro_hasModelDetail,mcro_efficientnet_b3.ra2_in1k-ModelDetail
